user_id,user_name,user_role,activity_date,login_time,access_count,resource_type,label
U017,user017,Finance,2025-01-11,09:20,22,General,normal
U017,user017,Finance,2025-01-11,08:13,24,Customer,normal
U018,user018,Engineering,2025-01-11,09:46,79,Engineering,normal
U018,user018,Engineering,2025-01-11,10:36,33,SourceCode,normal
U018,user018,Engineering,2025-01-11,08:31,42,SourceCode,normal
U018,user018,Engineering,2025-01-11,10:29,60,General,normal
U018,user018,Engineering,2025-01-11,06:36,56,SourceCode,normal
U018,user018,Engineering,2025-01-11,09:19,74,Engineering,normal
U018,user018,Engineering,2025-01-11,07:36,47,HR,normal
U019,user019,Sales,2025-01-11,09:51,27,SourceCode,normal
U019,user019,Sales,2025-01-11,10:22,11,General,normal
U019,user019,Sales,2025-01-11,09:53,32,Customer,normal
U019,user019,Sales,2025-01-11,09:33,14,General,normal
U019,user019,Sales,2025-01-11,10:23,34,Customer,normal
U019,user019,Sales,2025-01-11,10:48,30,Admin,normal
U019,user019,Sales,2025-01-11,11:13,29,Customer,normal
U019,user019,Sales,2025-01-11,07:42,12,Finance,normal
U020,user020,Admin,2025-01-11,06:43,24,Engineering,normal
U020,user020,Admin,2025-01-11,06:09,28,Confidential,normal
U020,user020,Admin,2025-01-11,08:23,29,Admin,normal
U020,user020,Admin,2025-01-11,08:16,21,Confidential,normal
U020,user020,Admin,2025-01-11,05:36,52,Customer,normal
U020,user020,Admin,2025-01-11,05:13,36,Admin,normal
U001,user001,HR,2025-01-12,10:34,24,General,normal
U001,user001,HR,2025-01-12,09:31,18,General,normal
U001,user001,HR,2025-01-12,09:47,24,General,normal
U001,user001,HR,2025-01-12,08:27,1,Confidential,normal
U001,user001,HR,2025-01-12,09:21,23,General,normal
U001,user001,HR,2025-01-12,10:13,26,HR,normal
U002,user002,Finance,2025-01-12,07:44,19,Finance,normal
U002,user002,Finance,2025-01-12,09:49,34,General,normal
U002,user002,Finance,2025-01-12,09:25,31,General,normal
U002,user002,Finance,2025-01-12,08:36,35,Confidential,normal
U002,user002,Finance,2025-01-12,08:56,32,Confidential,normal
U002,user002,Finance,2025-01-12,08:03,29,Confidential,normal
U003,user003,Engineering,2025-01-12,10:33,29,Engineering,normal
U003,user003,Engineering,2025-01-12,10:30,70,Engineering,normal
U003,user003,Engineering,2025-01-12,08:58,33,General,normal
U003,user003,Engineering,2025-01-12,10:31,54,Engineering,normal
U003,user003,Engineering,2025-01-12,09:03,38,SourceCode,normal
U003,user003,Engineering,2025-01-12,09:44,55,General,normal
U003,user003,Engineering,2025-01-12,09:55,7,General,normal
U004,user004,Sales,2025-01-12,09:16,4,Customer,normal
U004,user004,Sales,2025-01-12,09:06,22,Customer,normal
U004,user004,Sales,2025-01-12,07:03,30,Customer,normal
U004,user004,Sales,2025-01-12,07:29,23,Customer,normal
U004,user004,Sales,2025-01-12,08:56,4,Customer,normal
U004,user004,Sales,2025-01-12,09:14,13,General,normal
U004,user004,Sales,2025-01-12,08:07,33,Finance,normal
U005,user005,Admin,2025-01-12,09:10,26,HR,normal
U005,user005,Admin,2025-01-12,08:58,31,Admin,normal
U005,user005,Admin,2025-01-12,08:31,22,HR,normal
U005,user005,Admin,2025-01-12,07:19,32,General,normal
U005,user005,Admin,2025-01-12,06:01,48,General,normal
U005,user005,Admin,2025-01-12,09:09,35,General,normal
U005,user005,Admin,2025-01-12,08:40,53,General,normal
U006,user006,HR,2025-01-12,08:32,27,HR,normal
U006,user006,HR,2025-01-12,07:22,21,HR,normal
U006,user006,HR,2025-01-12,09:10,31,HR,normal
U006,user006,HR,2025-01-12,07:52,36,General,normal
U006,user006,HR,2025-01-12,08:14,10,HR,normal
U007,user007,Finance,2025-01-12,08:02,43,Finance,normal
U007,user007,Finance,2025-01-12,07:52,20,Customer,normal
U007,user007,Finance,2025-01-12,09:05,29,HR,normal
U007,user007,Finance,2025-01-12,07:05,26,General,normal
U007,user007,Finance,2025-01-12,09:14,28,Confidential,normal
U007,user007,Finance,2025-01-12,08:43,49,Finance,normal
U007,user007,Finance,2025-01-12,09:11,28,Finance,normal
U008,user008,Engineering,2025-01-12,10:18,29,SourceCode,normal
U008,user008,Engineering,2025-01-12,09:25,87,Confidential,normal
U008,user008,Engineering,2025-01-12,11:12,62,Engineering,normal
U008,user008,Engineering,2025-01-12,08:26,57,SourceCode,normal
U009,user009,Sales,2025-01-12,07:49,29,Admin,normal
U009,user009,Sales,2025-01-12,07:25,30,General,normal
U009,user009,Sales,2025-01-12,05:15,34,General,normal
U009,user009,Sales,2025-01-12,07:02,38,General,normal
U009,user009,Sales,2025-01-12,07:35,38,Customer,normal
U009,user009,Sales,2025-01-12,07:49,36,Admin,normal
U009,user009,Sales,2025-01-12,07:34,30,Customer,normal
U010,user010,Admin,2025-01-12,06:10,18,Admin,normal
U010,user010,Admin,2025-01-12,08:22,25,Admin,normal
U010,user010,Admin,2025-01-12,07:44,49,General,normal
U010,user010,Admin,2025-01-12,09:19,35,Confidential,normal
U010,user010,Admin,2025-01-12,07:38,34,Engineering,normal
U010,user010,Admin,2025-01-12,09:14,15,Confidential,normal
U010,user010,Admin,2025-01-12,07:09,36,General,normal
U011,user011,HR,2025-01-12,09:57,23,HR,normal
U011,user011,HR,2025-01-12,08:11,21,HR,normal
U011,user011,HR,2025-01-12,08:32,23,HR,normal
U011,user011,HR,2025-01-12,10:02,29,Confidential,normal
U012,user012,Finance,2025-01-12,08:51,24,Finance,normal
U012,user012,Finance,2025-01-12,08:15,16,Finance,normal
U012,user012,Finance,2025-01-12,09:55,14,Finance,normal
U012,user012,Finance,2025-01-12,09:24,29,Confidential,normal
U012,user012,Finance,2025-01-12,08:21,22,Finance,normal
U012,user012,Finance,2025-01-12,08:41,35,Customer,normal
U012,user012,Finance,2025-01-12,09:02,33,Confidential,normal
U012,user012,Finance,2025-01-12,10:07,34,General,normal
U013,user013,Engineering,2025-01-12,10:31,63,General,normal
U013,user013,Engineering,2025-01-12,11:39,25,SourceCode,normal
U013,user013,Engineering,2025-01-12,12:17,52,Engineering,normal
U013,user013,Engineering,2025-01-12,10:49,42,General,normal
U013,user013,Engineering,2025-01-12,11:14,72,General,normal
U013,user013,Engineering,2025-01-12,11:25,59,General,normal
U013,user013,Engineering,2025-01-12,09:35,63,SourceCode,normal
U014,user014,Sales,2025-01-12,08:44,35,General,normal
U014,user014,Sales,2025-01-12,09:43,15,General,normal
U014,user014,Sales,2025-01-12,07:16,25,Finance,normal
U014,user014,Sales,2025-01-12,09:14,27,General,normal
U014,user014,Sales,2025-01-12,07:26,13,Customer,normal
U014,user014,Sales,2025-01-12,09:23,18,Customer,normal
U015,user015,Admin,2025-01-12,07:19,40,Confidential,normal
U015,user015,Admin,2025-01-12,05:37,26,Confidential,normal
U015,user015,Admin,2025-01-12,10:23,13,Admin,normal
U015,user015,Admin,2025-01-12,06:30,37,General,normal
U015,user015,Admin,2025-01-12,06:49,23,General,normal
U016,user016,HR,2025-01-12,10:28,11,HR,normal
U016,user016,HR,2025-01-12,12:58,32,General,normal
U016,user016,HR,2025-01-12,10:23,24,Confidential,normal
U016,user016,HR,2025-01-12,09:17,28,Confidential,normal
U016,user016,HR,2025-01-12,11:49,35,Confidential,normal
U017,user017,Finance,2025-01-12,10:25,33,General,normal
U017,user017,Finance,2025-01-12,07:02,25,Finance,normal
U017,user017,Finance,2025-01-12,10:56,33,General,normal
U017,user017,Finance,2025-01-12,06:28,32,Finance,normal
U017,user017,Finance,2025-01-12,07:16,20,HR,normal
U018,user018,Engineering,2025-01-12,12:34,43,General,normal
U018,user018,Engineering,2025-01-12,10:10,61,Engineering,normal
U018,user018,Engineering,2025-01-12,11:10,72,Engineering,normal
U018,user018,Engineering,2025-01-12,10:45,60,General,normal
U019,user019,Sales,2025-01-12,09:27,26,Finance,normal
U019,user019,Sales,2025-01-12,08:08,19,General,normal
U019,user019,Sales,2025-01-12,10:54,24,Customer,normal
U019,user019,Sales,2025-01-12,09:40,32,General,normal
U019,user019,Sales,2025-01-12,08:05,31,Customer,normal
U019,user019,Sales,2025-01-12,08:00,21,General,normal
U019,user019,Sales,2025-01-12,08:37,39,Customer,normal
U020,user020,Admin,2025-01-12,07:53,24,General,normal
U020,user020,Admin,2025-01-12,07:14,49,Admin,normal
U020,user020,Admin,2025-01-12,07:33,23,Confidential,normal
U020,user020,Admin,2025-01-12,08:15,30,General,normal
U020,user020,Admin,2025-01-12,08:01,27,General,normal
U020,user020,Admin,2025-01-12,08:10,23,Confidential,normal
U001,user001,HR,2025-01-13,10:28,31,General,normal
U001,user001,HR,2025-01-13,09:28,19,Confidential,normal
U001,user001,HR,2025-01-13,08:11,8,General,normal
U001,user001,HR,2025-01-13,09:51,25,HR,normal
U002,user002,Finance,2025-01-13,09:53,17,General,normal
U002,user002,Finance,2025-01-13,08:48,37,General,normal
U002,user002,Finance,2025-01-13,09:27,41,Finance,normal
U002,user002,Finance,2025-01-13,09:17,22,Confidential,normal
U002,user002,Finance,2025-01-13,09:26,27,Finance,normal
U002,user002,Finance,2025-01-13,10:35,18,Confidential,normal
U002,user002,Finance,2025-01-13,10:53,21,Finance,normal
U002,user002,Finance,2025-01-13,07:17,30,General,normal
U003,user003,Engineering,2025-01-13,09:18,49,Engineering,normal
U003,user003,Engineering,2025-01-13,11:15,31,Engineering,normal
U003,user003,Engineering,2025-01-13,08:21,85,SourceCode,normal
U003,user003,Engineering,2025-01-13,09:44,62,Engineering,normal
U003,user003,Engineering,2025-01-13,10:11,63,General,normal
U003,user003,Engineering,2025-01-13,11:00,88,SourceCode,normal
U003,user003,Engineering,2025-01-13,08:07,62,SourceCode,normal
U003,user003,Engineering,2025-01-13,10:35,45,SourceCode,normal
U004,user004,Sales,2025-01-13,07:12,29,Customer,normal
U004,user004,Sales,2025-01-13,09:34,29,General,normal
U004,user004,Sales,2025-01-13,08:34,12,Admin,normal
U004,user004,Sales,2025-01-13,07:00,28,Customer,normal
U004,user004,Sales,2025-01-13,09:58,32,General,normal
U005,user005,Admin,2025-01-13,07:31,31,HR,normal
U005,user005,Admin,2025-01-13,07:32,24,General,normal
U005,user005,Admin,2025-01-13,09:27,45,Confidential,normal
U005,user005,Admin,2025-01-13,08:42,55,Admin,normal
U005,user005,Admin,2025-01-13,09:58,27,Admin,normal
U005,user005,Admin,2025-01-13,07:36,33,Confidential,normal
U006,user006,HR,2025-01-13,08:00,26,General,normal
U006,user006,HR,2025-01-13,07:38,26,HR,normal
U006,user006,HR,2025-01-13,08:18,3,HR,normal
U006,user006,HR,2025-01-13,07:30,13,HR,normal
U006,user006,HR,2025-01-13,07:15,22,General,normal
U006,user006,HR,2025-01-13,08:03,8,HR,normal
U006,user006,HR,2025-01-13,08:22,17,General,normal
U006,user006,HR,2025-01-13,09:44,13,HR,normal
U007,user007,Finance,2025-01-13,09:42,40,Finance,normal
U007,user007,Finance,2025-01-13,07:54,36,Finance,normal
U007,user007,Finance,2025-01-13,08:07,22,Confidential,normal
U007,user007,Finance,2025-01-13,08:07,32,Confidential,normal
U007,user007,Finance,2025-01-13,07:58,5,Finance,normal
U007,user007,Finance,2025-01-13,07:36,32,General,normal
U008,user008,Engineering,2025-01-13,07:09,56,Engineering,normal
U008,user008,Engineering,2025-01-13,12:31,64,SourceCode,normal
U008,user008,Engineering,2025-01-13,10:22,54,Engineering,normal
U008,user008,Engineering,2025-01-13,08:57,60,SourceCode,normal
U008,user008,Engineering,2025-01-13,10:46,46,General,normal
U008,user008,Engineering,2025-01-13,12:10,66,General,normal
U009,user009,Sales,2025-01-13,07:20,36,Finance,normal
U009,user009,Sales,2025-01-13,07:49,28,Customer,normal
U009,user009,Sales,2025-01-13,07:26,31,Customer,normal
U009,user009,Sales,2025-01-13,07:50,29,General,normal
U010,user010,Admin,2025-01-13,09:41,41,General,normal
U010,user010,Admin,2025-01-13,09:07,30,General,normal
U010,user010,Admin,2025-01-13,08:05,46,General,normal
U010,user010,Admin,2025-01-13,07:46,39,Admin,normal
U010,user010,Admin,2025-01-13,08:52,42,Admin,normal
U010,user010,Admin,2025-01-13,08:08,40,Admin,normal
U010,user010,Admin,2025-01-13,09:40,53,Confidential,normal
U010,user010,Admin,2025-01-13,08:10,21,Confidential,normal
U011,user011,HR,2025-01-13,08:18,25,HR,normal
U011,user011,HR,2025-01-13,08:53,14,General,normal
U011,user011,HR,2025-01-13,09:13,20,Confidential,normal
U011,user011,HR,2025-01-13,08:02,25,Confidential,normal
U011,user011,HR,2025-01-13,09:44,5,HR,normal
U012,user012,Finance,2025-01-13,10:14,1,Finance,normal
U012,user012,Finance,2025-01-13,11:54,10,Finance,normal
U012,user012,Finance,2025-01-13,07:48,26,Finance,normal
U012,user012,Finance,2025-01-13,09:48,35,Finance,normal
U012,user012,Finance,2025-01-13,09:40,11,Finance,normal
U012,user012,Finance,2025-01-13,10:32,35,Finance,normal
U013,user013,Engineering,2025-01-13,08:51,25,General,normal
U013,user013,Engineering,2025-01-13,10:47,71,General,normal
U013,user013,Engineering,2025-01-13,09:48,53,Engineering,normal
U013,user013,Engineering,2025-01-13,09:06,60,General,normal
U014,user014,Sales,2025-01-13,08:34,26,Admin,normal
U014,user014,Sales,2025-01-13,08:23,26,Customer,normal
U014,user014,Sales,2025-01-13,07:52,20,Finance,normal
U014,user014,Sales,2025-01-13,08:42,22,Finance,normal
U014,user014,Sales,2025-01-13,07:30,26,General,normal
U014,user014,Sales,2025-01-13,09:42,20,Customer,normal
U014,user014,Sales,2025-01-13,08:30,17,General,normal
U015,user015,Admin,2025-01-13,09:27,40,Confidential,normal
U015,user015,Admin,2025-01-13,09:21,28,General,normal
U015,user015,Admin,2025-01-13,09:53,61,Confidential,normal
U015,user015,Admin,2025-01-13,07:17,25,General,normal
U015,user015,Admin,2025-01-13,07:53,40,Admin,normal
U015,user015,Admin,2025-01-13,06:28,36,Confidential,normal
U015,user015,Admin,2025-01-13,08:06,22,Admin,normal
U016,user016,HR,2025-01-13,07:57,41,General,normal
U016,user016,HR,2025-01-13,10:47,19,HR,normal
U016,user016,HR,2025-01-13,11:50,20,Confidential,normal
U016,user016,HR,2025-01-13,10:34,46,HR,normal
U016,user016,HR,2025-01-13,10:41,14,HR,normal
U016,user016,HR,2025-01-13,09:44,1,HR,normal
U016,user016,HR,2025-01-13,11:36,16,HR,normal
U016,user016,HR,2025-01-13,10:38,25,Admin,normal
U017,user017,Finance,2025-01-13,09:36,36,Finance,normal
U017,user017,Finance,2025-01-13,09:12,34,General,normal
U017,user017,Finance,2025-01-13,06:13,21,Finance,normal
U017,user017,Finance,2025-01-13,09:44,36,General,normal
U017,user017,Finance,2025-01-13,07:50,29,General,normal
U017,user017,Finance,2025-01-13,08:41,1,General,normal
U018,user018,Engineering,2025-01-13,10:57,84,Engineering,normal
U018,user018,Engineering,2025-01-13,09:03,48,SourceCode,normal
U018,user018,Engineering,2025-01-13,09:33,73,Engineering,normal
U018,user018,Engineering,2025-01-13,09:38,72,Engineering,normal
U018,user018,Engineering,2025-01-13,09:33,58,SourceCode,normal
U018,user018,Engineering,2025-01-13,08:16,51,General,normal
U018,user018,Engineering,2025-01-13,07:31,54,Confidential,normal
U019,user019,Sales,2025-01-13,09:18,19,General,normal
U019,user019,Sales,2025-01-13,10:33,25,Finance,normal
U019,user019,Sales,2025-01-13,10:38,28,Customer,normal
U019,user019,Sales,2025-01-13,08:14,26,Customer,normal
U019,user019,Sales,2025-01-13,09:38,14,General,normal
U019,user019,Sales,2025-01-13,10:39,22,General,normal
U020,user020,Admin,2025-01-13,07:02,24,Confidential,normal
U020,user020,Admin,2025-01-13,09:46,36,Admin,normal
U020,user020,Admin,2025-01-13,08:39,25,Admin,normal
U020,user020,Admin,2025-01-13,07:48,33,Confidential,normal
U020,user020,Admin,2025-01-13,06:32,31,Customer,normal
U020,user020,Admin,2025-01-13,05:09,40,Admin,normal
U020,user020,Admin,2025-01-13,07:18,24,Confidential,normal
U020,user020,Admin,2025-01-13,07:17,21,Confidential,normal
U001,user001,HR,2025-01-14,08:10,15,General,normal
U001,user001,HR,2025-01-14,08:58,17,General,normal
U001,user001,HR,2025-01-14,09:08,34,Admin,normal
U001,user001,HR,2025-01-14,10:32,34,HR,normal
U001,user001,HR,2025-01-14,09:32,30,HR,normal
U002,user002,Finance,2025-01-14,07:40,29,Confidential,normal
U002,user002,Finance,2025-01-14,09:57,41,General,normal
U002,user002,Finance,2025-01-14,10:21,23,Finance,normal
U002,user002,Finance,2025-01-14,08:49,35,Finance,normal
U002,user002,Finance,2025-01-14,07:37,42,General,normal
U002,user002,Finance,2025-01-14,11:39,33,Confidential,normal
U002,user002,Finance,2025-01-14,09:10,21,Finance,normal
U002,user002,Finance,2025-01-14,08:37,26,Confidential,normal
U003,user003,Engineering,2025-01-14,11:56,55,Engineering,normal
U003,user003,Engineering,2025-01-14,10:07,97,Engineering,normal
U003,user003,Engineering,2025-01-14,12:50,82,Engineering,normal
U003,user003,Engineering,2025-01-14,11:02,106,General,normal
U003,user003,Engineering,2025-01-14,10:27,59,Engineering,normal
U003,user003,Engineering,2025-01-14,12:49,73,HR,normal
U003,user003,Engineering,2025-01-14,09:25,60,Engineering,normal
U004,user004,Sales,2025-01-14,08:05,23,Customer,normal
U004,user004,Sales,2025-01-14,09:03,39,Finance,normal
U004,user004,Sales,2025-01-14,08:50,21,Customer,normal
U004,user004,Sales,2025-01-14,08:06,24,Customer,normal
U004,user004,Sales,2025-01-14,08:53,20,Customer,normal
U004,user004,Sales,2025-01-14,10:18,10,Customer,normal
U005,user005,Admin,2025-01-14,08:20,44,HR,normal
U005,user005,Admin,2025-01-14,08:55,27,Confidential,normal
U005,user005,Admin,2025-01-14,08:39,20,General,normal
U005,user005,Admin,2025-01-14,09:21,39,Confidential,normal
U005,user005,Admin,2025-01-14,06:56,45,SourceCode,normal
U005,user005,Admin,2025-01-14,09:05,11,General,normal
U006,user006,HR,2025-01-14,09:03,45,Confidential,normal
U006,user006,HR,2025-01-14,09:43,16,Admin,normal
U006,user006,HR,2025-01-14,08:22,21,Admin,normal
U006,user006,HR,2025-01-14,09:32,30,HR,normal
U006,user006,HR,2025-01-14,07:50,33,HR,normal
U006,user006,HR,2025-01-14,10:56,14,HR,normal
U006,user006,HR,2025-01-14,08:36,32,HR,normal
U007,user007,Finance,2025-01-14,08:45,30,General,normal
U007,user007,Finance,2025-01-14,08:13,24,Confidential,normal
U007,user007,Finance,2025-01-14,07:03,22,Finance,normal
U007,user007,Finance,2025-01-14,08:56,2,Finance,normal
U008,user008,Engineering,2025-01-14,09:18,61,Engineering,normal
U008,user008,Engineering,2025-01-14,06:43,76,Engineering,normal
U008,user008,Engineering,2025-01-14,09:09,28,Engineering,normal
U008,user008,Engineering,2025-01-14,12:26,61,SourceCode,normal
U008,user008,Engineering,2025-01-14,10:23,75,General,normal
U008,user008,Engineering,2025-01-14,05:46,68,SourceCode,normal
U009,user009,Sales,2025-01-14,07:21,29,Finance,normal
U009,user009,Sales,2025-01-14,08:30,26,General,normal
U009,user009,Sales,2025-01-14,06:02,34,Customer,normal
U009,user009,Sales,2025-01-14,08:16,25,Customer,normal
U010,user010,Admin,2025-01-14,08:00,20,Admin,normal
U010,user010,Admin,2025-01-14,08:41,28,Admin,normal
U010,user010,Admin,2025-01-14,06:31,57,Admin,normal
U010,user010,Admin,2025-01-14,08:42,33,Confidential,normal
U010,user010,Admin,2025-01-14,08:37,26,Confidential,normal
U010,user010,Admin,2025-01-14,10:39,36,Confidential,normal
U010,user010,Admin,2025-01-14,07:02,36,Admin,normal
U010,user010,Admin,2025-01-14,08:50,47,Admin,normal
U011,user011,HR,2025-01-14,08:47,10,General,normal
U011,user011,HR,2025-01-14,08:25,26,HR,normal
U011,user011,HR,2025-01-14,08:29,11,HR,normal
U011,user011,HR,2025-01-14,09:55,13,HR,normal
U011,user011,HR,2025-01-14,09:01,35,HR,normal
U011,user011,HR,2025-01-14,09:20,10,HR,normal
U012,user012,Finance,2025-01-14,08:54,32,Finance,normal
U012,user012,Finance,2025-01-14,09:12,5,Engineering,normal
U012,user012,Finance,2025-01-14,08:13,14,General,normal
U012,user012,Finance,2025-01-14,07:27,28,Finance,normal
U012,user012,Finance,2025-01-14,08:05,32,Confidential,normal
U012,user012,Finance,2025-01-14,10:04,20,Confidential,normal
U012,user012,Finance,2025-01-14,08:25,21,Finance,normal
U013,user013,Engineering,2025-01-14,11:15,40,SourceCode,normal
U013,user013,Engineering,2025-01-14,09:56,50,Engineering,normal
U013,user013,Engineering,2025-01-14,09:18,62,General,normal
U013,user013,Engineering,2025-01-14,09:21,104,SourceCode,normal
U014,user014,Sales,2025-01-14,08:14,22,Finance,normal
U014,user014,Sales,2025-01-14,07:43,34,Finance,normal
U014,user014,Sales,2025-01-14,07:27,20,Finance,normal
U014,user014,Sales,2025-01-14,10:04,30,Finance,normal
U014,user014,Sales,2025-01-14,08:13,14,Customer,normal
U014,user014,Sales,2025-01-14,09:11,26,General,normal
U014,user014,Sales,2025-01-14,08:44,25,Finance,normal
U015,user015,Admin,2025-01-14,08:50,32,General,normal
U015,user015,Admin,2025-01-14,05:22,52,General,normal
U015,user015,Admin,2025-01-14,08:53,58,Admin,normal
U015,user015,Admin,2025-01-14,08:18,26,Admin,normal
U015,user015,Admin,2025-01-14,05:48,49,Admin,normal
U015,user015,Admin,2025-01-14,07:36,22,Finance,normal
U015,user015,Admin,2025-01-14,07:09,56,Admin,normal
U015,user015,Admin,2025-01-14,06:51,19,General,normal
U016,user016,HR,2025-01-14,10:08,20,Confidential,normal
U016,user016,HR,2025-01-14,11:41,24,Confidential,normal
U016,user016,HR,2025-01-14,07:14,37,HR,normal
U016,user016,HR,2025-01-14,08:22,16,General,normal
U017,user017,Finance,2025-01-14,09:34,20,Customer,normal
U017,user017,Finance,2025-01-14,05:50,27,Customer,normal
U017,user017,Finance,2025-01-14,06:44,24,Confidential,normal
U017,user017,Finance,2025-01-14,07:59,27,Customer,normal
U017,user017,Finance,2025-01-14,08:54,25,General,normal
U017,user017,Finance,2025-01-14,07:30,31,General,normal
U017,user017,Finance,2025-01-14,08:29,26,Customer,normal
U018,user018,Engineering,2025-01-14,08:16,57,SourceCode,normal
U018,user018,Engineering,2025-01-14,08:08,52,Engineering,normal
U018,user018,Engineering,2025-01-14,07:38,76,Engineering,normal
U018,user018,Engineering,2025-01-14,10:23,45,General,normal
U018,user018,Engineering,2025-01-14,10:33,58,Engineering,normal
U018,user018,Engineering,2025-01-14,08:40,45,SourceCode,normal
U018,user018,Engineering,2025-01-14,08:52,77,SourceCode,normal
U019,user019,Sales,2025-01-14,09:45,25,Customer,normal
U019,user019,Sales,2025-01-14,08:55,19,Customer,normal
U019,user019,Sales,2025-01-14,08:58,31,Customer,normal
U019,user019,Sales,2025-01-14,11:03,23,Customer,normal
U019,user019,Sales,2025-01-14,07:45,17,Customer,normal
U019,user019,Sales,2025-01-14,10:06,21,Customer,normal
U020,user020,Admin,2025-01-14,09:38,21,Confidential,normal
U020,user020,Admin,2025-01-14,09:57,32,General,normal
U020,user020,Admin,2025-01-14,08:29,24,Admin,normal
U020,user020,Admin,2025-01-14,08:56,17,General,normal
U001,user001,HR,2025-01-15,09:41,17,General,normal
U001,user001,HR,2025-01-15,09:15,22,HR,normal
U001,user001,HR,2025-01-15,09:04,31,HR,normal
U001,user001,HR,2025-01-15,09:35,5,General,normal
U001,user001,HR,2025-01-15,11:26,21,Confidential,normal
U001,user001,HR,2025-01-15,10:52,30,Confidential,normal
U001,user001,HR,2025-01-15,10:51,43,General,normal
U002,user002,Finance,2025-01-15,09:13,21,Customer,normal
U002,user002,Finance,2025-01-15,07:21,24,Finance,normal
U002,user002,Finance,2025-01-15,10:45,32,Confidential,normal
U002,user002,Finance,2025-01-15,07:44,21,Admin,normal
U002,user002,Finance,2025-01-15,10:28,27,Confidential,normal
U002,user002,Finance,2025-01-15,08:42,22,General,normal
U002,user002,Finance,2025-01-15,11:15,17,Engineering,normal
U002,user002,Finance,2025-01-15,10:45,36,Finance,normal
U003,user003,Engineering,2025-01-15,10:15,101,Engineering,normal
U003,user003,Engineering,2025-01-15,10:25,52,General,normal
U003,user003,Engineering,2025-01-15,11:00,58,Engineering,normal
U003,user003,Engineering,2025-01-15,09:58,69,General,normal
U003,user003,Engineering,2025-01-15,10:39,85,Engineering,normal
U003,user003,Engineering,2025-01-15,12:39,67,Engineering,normal
U003,user003,Engineering,2025-01-15,07:11,24,General,normal
U003,user003,Engineering,2025-01-15,08:22,90,General,normal
U004,user004,Sales,2025-01-15,07:46,29,Finance,normal
U004,user004,Sales,2025-01-15,07:53,26,Customer,normal
U004,user004,Sales,2025-01-15,08:34,23,Customer,normal
U004,user004,Sales,2025-01-15,07:38,17,Customer,normal
U004,user004,Sales,2025-01-15,08:43,31,Customer,normal
U004,user004,Sales,2025-01-15,09:54,34,General,normal
U004,user004,Sales,2025-01-15,08:13,20,Customer,normal
U004,user004,Sales,2025-01-15,07:17,40,Confidential,normal
U005,user005,Admin,2025-01-15,07:30,44,Admin,normal
U005,user005,Admin,2025-01-15,07:26,38,General,normal
U005,user005,Admin,2025-01-15,08:11,45,Confidential,normal
U005,user005,Admin,2025-01-15,08:14,31,HR,normal
U005,user005,Admin,2025-01-15,09:02,43,General,normal
U006,user006,HR,2025-01-15,09:05,16,HR,normal
U006,user006,HR,2025-01-15,08:50,9,HR,normal
U006,user006,HR,2025-01-15,08:39,18,HR,normal
U006,user006,HR,2025-01-15,07:13,12,HR,normal
U006,user006,HR,2025-01-15,09:43,21,Confidential,normal
U006,user006,HR,2025-01-15,08:34,27,Admin,normal
U006,user006,HR,2025-01-15,08:16,15,Confidential,normal
U007,user007,Finance,2025-01-15,09:56,19,General,normal
U007,user007,Finance,2025-01-15,06:45,19,Confidential,normal
U007,user007,Finance,2025-01-15,08:20,29,HR,normal
U007,user007,Finance,2025-01-15,09:28,1,Customer,normal
U007,user007,Finance,2025-01-15,08:44,41,General,normal
U007,user007,Finance,2025-01-15,09:41,27,Finance,normal
U007,user007,Finance,2025-01-15,08:33,48,Finance,normal
U008,user008,Engineering,2025-01-15,10:49,79,General,normal
U008,user008,Engineering,2025-01-15,11:43,69,HR,normal
U008,user008,Engineering,2025-01-15,11:24,58,Engineering,normal
U008,user008,Engineering,2025-01-15,12:15,57,Engineering,normal
U009,user009,Sales,2025-01-15,08:51,28,General,normal
U009,user009,Sales,2025-01-15,07:14,21,Finance,normal
U009,user009,Sales,2025-01-15,07:00,23,Customer,normal
U009,user009,Sales,2025-01-15,08:22,24,Finance,normal
U010,user010,Admin,2025-01-15,08:38,45,Admin,normal
U010,user010,Admin,2025-01-15,10:34,55,General,normal
U010,user010,Admin,2025-01-15,08:39,24,Admin,normal
U010,user010,Admin,2025-01-15,07:01,36,Engineering,normal
U010,user010,Admin,2025-01-15,08:17,34,Admin,normal
U010,user010,Admin,2025-01-15,08:01,58,Confidential,normal
U010,user010,Admin,2025-01-15,08:17,36,Confidential,normal
U011,user011,HR,2025-01-15,08:32,17,HR,normal
U011,user011,HR,2025-01-15,08:47,22,General,normal
U011,user011,HR,2025-01-15,08:43,24,Customer,normal
U011,user011,HR,2025-01-15,10:42,33,HR,normal
U011,user011,HR,2025-01-15,09:38,29,Confidential,normal
U011,user011,HR,2025-01-15,08:30,15,General,normal
U012,user012,Finance,2025-01-15,08:02,29,General,normal
U012,user012,Finance,2025-01-15,07:02,16,Finance,normal
U012,user012,Finance,2025-01-15,09:49,27,Customer,normal
U012,user012,Finance,2025-01-15,10:35,30,General,normal
U012,user012,Finance,2025-01-15,10:27,33,Finance,normal
U012,user012,Finance,2025-01-15,10:28,23,Customer,normal
U012,user012,Finance,2025-01-15,10:07,38,General,normal
U013,user013,Engineering,2025-01-15,08:07,34,Engineering,normal
